GeneID	GSM1942104	GSM1942105	GSM1942106	GSM1942107	GSM1942108	GSM1942109
102723740	0	2	0	0	0	0
345557	351	508	274	367	111	107
105374740	0	5	3	0	1	0
5019	69	113	54	179	294	272
102723752	6	2	3	4	2	3
100874002	2	2	1	4	1	5
285636	228	286	172	260	307	277
26272	223	334	164	258	263	238
101926960	0	0	0	0	0	0
2690	54	94	36	58	42	34
100129792	25	31	8	33	5	5
6414	38	39	14	66	10	7
105374745	1	0	2	2	4	1
643977	5	9	7	8	9	8
105374746	4	20	9	6	17	9
648987	49	72	43	105	95	71
105374748	8	14	7	20	28	33
389289	18	22	6	16	27	19
153684	65	76	46	42	64	50
100132356	64	90	46	64	47	44
100506639	31	55	31	44	27	39
7690	376	660	275	409	383	366
167359	9	5	6	3	2	5
3157	612	932	436	1427	1015	903
56477	58	82	38	121	108	104
64417	138	198	106	130	119	130
105374749	9	11	6	9	8	8
375444	53	74	41	75	122	84
10605	813	1227	553	929	767	746
100652772	37	57	19	63	66	44
23530	505	800	346	647	654	650
2255	0	0	1	0	0	0
101927075	0	0	0	0	0	0
102723839	0	0	0	0	0	0
100506674	1	0	0	4	4	4
10884	397	504	227	324	363	345
348980	0	0	1	0	1	0
133418	987	1445	698	1176	792	698
79668	214	248	135	192	112	103
100287592	0	0	0	0	0	0
107986379	0	0	0	0	0	0
642366	0	4	0	0	1	0
3670	1	0	0	5	1	2
105378959	0	0	0	0	0	0
105378960	0	0	0	0	0	0
105378961	0	0	0	0	0	0
105378962	0	0	0	0	0	0
105378963	0	2	0	1	0	0
105378964	0	2	0	0	1	0
3672	3	10	4	4	2	4
53918	297	431	179	278	354	314
3673	1101	1699	783	897	1154	1091
4338	215	344	157	360	357	378
257396	30	38	14	40	40	41
107986380	0	0	0	0	0	0
105378965	0	1	0	0	0	2
10468	4	6	4	3	4	3
4724	248	346	122	212	192	195
105378966	1	0	1	0	0	1
54622	147	192	73	194	147	135
693166	0	0	0	0	0	1
104355136	1	0	0	2	0	0
8988	0	0	0	0	0	0
112574	443	659	270	321	343	286
105378967	2	2	1	1	0	0
105378968	0	1	0	1	1	1
102467080	0	0	0	0	0	0
105378969	0	2	1	1	0	0
11082	0	0	0	0	0	0
102467081	0	0	0	0	0	0
3003	0	0	0	0	0	0
105378971	0	0	0	0	0	0
3001	0	0	0	0	0	0
166979	0	0	1	0	0	0
493869	61	77	33	129	143	147
554213	0	0	0	0	0	0
693123	0	0	0	0	0	0
100313923	0	0	0	0	0	0
345643	3	6	2	6	2	4
10309	5	19	4	16	13	12
54505	507	752	355	535	500	477
105378973	14	19	9	16	10	8
23517	765	1109	507	786	772	677
107986415	6	2	0	3	4	3
8611	77	102	48	102	126	114
100847019	0	0	0	1	0	0
379013	15	17	16	19	28	18
105378975	0	1	1	0	2	0
153129	163	234	113	212	211	200
54514	0	1	0	0	0	0
133396	0	0	0	0	0	0
3572	1070	1476	641	643	509	464
441072	0	1	1	0	0	0
105378976	0	0	0	0	0	0
79722	0	0	0	0	0	0
101928419	0	0	0	0	0	0
105378977	3	9	1	1	2	1
102467147	30	36	19	31	31	23
101928448	0	2	1	2	0	1
105378978	0	1	2	1	0	0
105378979	4	1	3	7	5	6
4214	3088	4751	2139	4293	2896	2607
105378980	139	253	102	200	129	127
133383	116	147	83	100	114	111
166968	572	804	353	489	395	330
65056	1294	1894	841	1320	1068	1016
107986381	1	0	0	2	3	0
345651	2	5	2	2	2	1
102724122	0	0	0	1	0	0
100996645	1	0	0	0	0	0
101928505	7	7	2	2	1	2
101928539	0	0	0	0	0	0
101928569	0	3	1	1	0	2
105378983	3	7	5	0	0	0
105378984	1	1	0	0	0	0
10769	7825	11972	5140	3153	3409	3241
202309	0	0	0	0	0	0
100616339	0	0	0	0	0	0
101928600	0	0	0	0	0	0
115827	0	0	0	0	0	2
5144	19	35	15	40	22	27
107986348	1	2	1	2	1	1
107986347	1	0	0	1	0	0
693167	0	0	0	0	0	0
105378988	1	0	0	0	0	1
107986350	0	0	0	0	0	0
25859	0	0	0	0	1	1
55789	53	77	29	162	299	237
79993	197	314	136	275	347	272
1161	64	100	44	74	84	93
105378991	4	7	2	7	6	8
91942	66	97	50	77	144	127
643155	824	1264	605	707	636	634
101928630	19	25	13	19	13	13
105378992	1	0	1	1	0	1
105378993	0	0	0	0	0	0
105378994	0	0	0	0	0	0
57688	271	451	203	413	415	364
105378997	0	0	0	0	0	0
285668	0	0	0	0	0	0
101928651	0	0	0	0	0	0
100506526	0	0	0	0	0	1
105378995	0	0	0	0	0	0
105378998	0	0	0	0	0	0
3796	413	493	251	461	501	498
27292	220	301	111	224	321	249
51194	205	315	146	318	455	416
101180901	34	60	28	60	90	90
100130733	4	9	1	6	10	6
107986418	0	0	0	0	0	0
107986416	0	0	0	0	0	0
105378999	0	0	0	0	0	0
3350	0	0	0	0	0	0
285671	35	47	34	50	52	63
401190	1	0	0	8	2	1
100132916	1	2	2	1	1	1
285672	228	335	145	264	147	162
10283	142	231	113	155	208	184
107986419	0	0	1	1	0	0
11174	1	6	2	3	5	5
64105	38	57	26	97	136	96
23398	266	375	165	231	229	218
373	328	501	219	318	240	219
80006	165	302	123	199	201	196
112441434	63	116	52	44	62	47
54557	42	50	19	35	47	41
57486	378	598	265	457	594	633
55914	1835	2761	1219	2292	1842	1813
100303749	3	3	3	2	6	3
140890	1562	2510	1085	754	663	589
101928741	2	1	2	0	1	1
105379004	0	0	0	0	0	0
105379003	0	3	1	1	1	0
105379002	0	0	0	0	0	0
101928769	0	0	0	0	0	0
375449	772	1257	577	904	912	917
101928794	6	9	4	16	13	10
4064	3	2	4	2	1	7
101928819	67	95	60	35	38	22
105379006	3	17	4	1	2	5
105379005	74	99	58	36	38	28
101928858	74	103	57	84	39	35
105379007	0	0	1	0	0	0
107986420	0	0	0	0	0	0
102467655	0	0	0	0	0	0
5295	1886	2843	1307	3541	2429	2304
105379013	6	10	2	3	3	2
105379012	4	12	2	1	2	0
105379011	3	12	6	5	2	0
105379010	0	0	0	0	0	0
105379014	0	1	0	0	0	0
105379015	0	0	0	0	0	0
107984116	0	0	0	0	0	0
101928885	0	2	2	0	0	0
64924	1155	1753	841	934	985	912
109616958	0	0	0	0	0	0
891	472	702	316	1122	2055	1946
112267932	19	18	7	22	16	18
64946	28	51	20	128	173	163
92259	200	312	133	205	185	158
1022	366	553	233	429	505	384
202243	237	307	176	297	239	219
102157402	165	279	133	127	149	145
6880	644	958	392	643	582	471
5884	446	618	293	362	315	316
153562	648	849	422	650	842	820
101928924	0	0	0	0	0	0
100506658	898	1402	636	788	702	696
109617019	0	1	1	0	1	0
728340	165	276	125	192	183	179
653188	59	93	45	67	66	61
107986357	0	0	0	0	0	0
105379623	4	7	2	3	1	1
105369228	26	34	19	28	19	22
112267941	77	107	62	75	54	56
728492	50	90	37	85	87	72
107986372	6	12	4	12	10	11
6607	345	517	236	313	290	302
11039	93	160	89	132	146	116
112267939	10	14	8	7	12	14
112267940	6	16	8	6	12	12
107986356	3	5	2	2	2	1
105379021	2	4	2	3	3	1
653238	181	292	122	183	178	174
11042	92	159	72	106	114	123
441081	17	27	16	19	26	25
105379020	2	6	2	2	2	0
107986355	3	5	2	2	1	1
107986358	0	0	0	0	0	0
653080	96	156	74	125	107	97
101929599	22	40	19	25	35	36
8293	47	91	38	85	82	69
107986373	6	12	5	12	10	11
6606	356	535	233	319	306	304
4671	89	119	70	121	78	70
112267942	11	12	9	11	12	9
2966	166	251	115	171	179	169
647859	103	167	76	89	74	78
109617021	0	1	1	0	1	0
100049076	47	78	27	51	54	56
105379016	11	16	7	10	12	12
107986421	6	9	2	6	2	4
102724392	0	0	0	1	0	0
105379026	0	0	0	0	0	0
105379025	0	0	0	0	0	0
5370	0	0	0	0	0	0
55814	1263	1744	813	1316	966	920
64087	1007	1487	740	2925	2588	2522
9607	0	0	0	0	0	0
105379027	0	0	0	0	0	1
107986382	0	0	0	1	0	0
105379028	1	3	2	2	1	3
4131	38	57	33	117	179	170
100616377	0	0	0	0	0	0
23107	351	551	248	451	694	565
107986422	16	12	7	9	17	7
79810	112	183	91	108	117	128
167465	0	0	2	0	0	0
102503427	0	0	0	0	0	0
102477328	0	0	0	0	0	0
3842	1813	2748	1265	2285	2166	2020
100616152	0	2	0	0	0	2
115548	400	586	275	470	344	296
134285	0	1	0	5	4	1
105379030	0	0	0	0	0	0
134288	0	0	0	0	0	0
340090	0	0	0	1	0	1
105379031	1	0	0	1	0	1
105379033	0	0	0	0	0	0
107986383	1	0	0	0	1	1
2297	32	59	32	63	50	47
104355294	0	0	0	0	0	0
689	3195	4766	2159	4156	3859	3694
57763	200	308	133	128	94	98
84135	218	390	182	195	242	249
64283	154	255	93	253	190	167
107986423	1	1	2	0	4	1
105379034	0	0	1	0	0	0
105379036	0	0	0	0	0	0
105379035	0	0	0	0	0	0
102503429	0	0	0	0	0	0
101929082	0	0	0	0	0	0
104310351	0	0	0	0	0	0
8507	540	853	418	323	323	307
3074	809	1233	491	943	868	773
84340	419	635	298	445	469	421
10412	692	954	407	776	556	480
26049	80	117	49	64	82	72
441086	0	1	0	1	0	0
105379039	0	0	0	0	0	0
105379040	0	0	0	0	0	0
51301	24	18	13	30	16	9
256006	19	17	8	14	18	21
3156	1429	2083	959	2354	1982	1886
10087	452	703	312	727	565	525
51426	181	243	122	189	155	174
728780	1	1	2	1	0	0
107986424	2	2	2	1	0	3
134359	127	232	95	162	154	154
441087	2	0	0	0	0	0
22987	0	0	0	0	0	1
105379041	0	0	0	0	0	0
105379042	0	0	0	0	0	0
10788	1	0	1	1	0	1
101929109	0	0	0	0	0	0
2151	0	0	0	0	0	0
100302746	0	0	1	0	0	0
2149	7	12	4	14	9	11
2150	163	249	98	111	93	95
170591	0	0	0	0	0	0
1393	0	0	0	0	0	0
55109	674	1028	421	767	655	603
84327	30	47	33	35	55	51
677828	39	74	43	61	13	22
728723	8	16	5	6	16	14
8622	50	54	31	31	24	24
55255	359	491	236	392	360	350
23440	0	1	0	1	1	1
6902	594	800	390	736	714	635
101929154	0	0	0	0	0	0
8546	602	892	377	852	907	856
728769	78	148	55	91	65	71
9522	912	1341	597	1006	924	787
10184	290	473	240	304	329	291
411	30	40	17	57	97	89
29958	11	10	12	23	5	2
23743	1	2	0	0	2	2
635	0	0	1	3	1	6
133746	967	1321	617	982	748	587
102724530	2	13	5	5	4	5
101929201	1	4	2	0	2	3
9456	175	254	109	288	292	264
107986426	0	1	0	2	4	4
105379047	0	1	0	2	0	1
167153	725	1109	580	534	400	380
202333	648	952	506	560	321	282
102724557	1	2	3	0	0	0
105379048	0	3	2	0	0	1
105616916	0	0	0	0	0	0
345778	461	689	314	530	417	373
7060	10	23	12	14	8	11
101929215	7	7	3	3	4	4
256987	1588	2443	1129	1885	1611	1528
644936	0	0	0	0	0	0
84654	0	0	0	0	0	0
441089	14	15	14	10	18	20
9765	1409	2043	977	1314	1112	910
167555	65	77	44	36	27	23
340120	101	109	65	58	46	43
103689917	0	0	1	0	0	3
1719	342	515	242	755	727	642
100462981	62	16	80	12	95	63
4437	484	698	290	560	462	440
107986428	7	12	7	6	7	2
102524628	0	1	0	0	1	0
5924	8	11	3	4	9	3
107986359	0	0	0	0	0	0
1160	26	32	15	25	43	33
100131067	52	68	40	38	29	53
84240	154	242	95	158	156	147
134526	3	8	6	4	4	11
23635	95	157	70	172	140	170
107986384	0	0	0	0	0	0
107986385	0	0	0	0	0	0
83734	54	83	36	100	84	80
6228	3912	5745	2422	5547	5480	5135
92270	35	38	29	31	25	28
105379050	0	0	0	0	0	0
100616297	0	0	0	0	0	0
102546175	0	0	0	1	0	0
107986430	0	0	0	0	0	0
105379051	0	0	0	0	0	0
105379052	9	14	3	3	8	3
153339	922	1359	613	1111	1027	895
677765	7	25	9	24	4	5
7518	85	120	60	81	97	70
105379053	1	3	0	0	0	0
1462	7	12	4	38	59	46
107986431	0	0	0	0	0	0
105379054	0	0	0	0	0	0
1404	20	23	9	2	0	1
105379055	0	1	0	0	0	0
107986386	0	0	0	0	0	0
10085	89	124	60	33	13	11
105379057	8	6	6	0	1	0
105379059	0	0	0	0	0	0
101929321	0	1	1	1	1	0
105379061	3	1	0	3	1	1
105379062	4	1	0	2	3	0
105379063	0	0	0	0	0	0
285622	3	7	1	5	5	3
105379064	0	0	0	0	0	0
1350	1703	2520	1124	1747	1737	1574
109623460	3	7	4	4	1	2
100505878	0	1	0	1	0	0
645261	0	0	0	0	0	0
105379065	0	0	0	0	0	0
100422887	0	0	0	0	0	0
101929380	0	0	0	0	0	0
55338	0	0	0	0	0	1
5921	538	767	362	612	528	512
902	392	608	280	381	325	324
644285	21	35	16	13	15	17
105379066	0	1	0	0	0	1
111082994	0	0	0	0	0	0
105379069	0	0	0	0	0	0
105379070	0	0	0	0	0	0
153396	252	399	178	247	191	150
112267943	12	13	18	13	21	16
100505894	23	27	20	14	18	19
102546226	0	0	0	0	0	0
645323	19	35	15	17	18	14
407047	1	0	0	1	1	1
109729137	0	1	1	0	1	1
4208	4	4	4	5	2	1
107986361	0	0	0	0	0	0
101929423	0	1	0	1	1	0
107986360	4	7	2	1	6	3
105379074	0	0	0	0	0	0
105379073	0	0	0	0	0	0
107986387	0	0	0	0	0	0
105379076	0	0	0	0	0	0
102724637	0	0	0	0	0	1
100500825	0	0	0	0	0	1
101929495	0	0	0	0	0	0
1070	88	135	88	108	124	97
731157	5	11	5	3	5	4
153364	96	158	65	111	108	110
10622	41	58	28	42	53	44
116068	501	737	380	431	411	348
84059	378	545	260	311	329	302
105379077	1	2	1	4	3	1
107986432	6	11	1	5	3	5
107986433	1	0	0	0	0	0
100505994	0	0	0	0	1	0
57561	826	1251	549	2052	1471	1344
100129716	29	44	19	35	34	34
107986434	2	2	2	1	0	1
105379078	0	2	1	0	1	0
105379080	0	2	0	1	0	0
105379082	1	1	0	0	0	0
107984117	0	0	0	0	0	0
107986388	0	0	0	0	0	0
105379083	0	0	0	0	0	1
441094	0	1	0	1	1	1
7025	0	6	0	2	2	2
83989	349	489	220	351	246	261
100313887	3	4	3	5	5	2
134187	24	27	15	15	21	17
105379087	5	4	1	1	5	4
285600	69	64	35	56	50	39
105379086	1	1	1	0	0	2
84250	189	253	148	257	250	209
79772	7	9	4	11	24	19
105379085	0	0	0	0	2	2
105379089	0	0	0	0	0	0
153643	0	1	0	0	1	0
9652	962	1483	634	825	646	642
153642	43	66	28	29	28	23
285601	0	1	0	0	1	0
112267933	0	0	0	0	0	0
317671	19	18	9	15	19	19
83890	230	326	135	322	251	263
105379090	6	5	8	9	19	11
22836	6719	10227	4623	9243	7304	6826
2745	15	22	10	28	38	39
102724720	5	2	0	1	1	1
202299	3	3	0	0	0	0
105379091	1	1	0	1	1	0
22936	57	84	35	105	98	77
101929710	0	1	0	0	1	0
105379096	0	0	0	0	1	0
107984114	0	0	0	0	0	0
693168	0	0	0	0	0	0
105379675	1	0	0	0	0	0
107986365	0	0	0	0	0	0
5122	1	1	0	1	2	2
107986362	0	0	0	0	1	1
831	856	1324	523	960	987	919
107986364	12	11	6	4	7	13
107986363	23	34	16	21	17	27
105379094	5	11	4	3	8	2
51752	286	370	156	309	235	253
102724748	43	36	23	41	33	19
64167	2	2	1	2	3	6
4012	1369	2083	950	1613	1581	1357
101926893	2	3	3	3	1	0
167410	1	0	0	0	0	0
55781	442	603	254	230	283	242
102546227	4	2	0	2	0	0
109729164	0	1	0	1	0	1
105379098	0	0	0	0	0	0
285704	288	431	195	338	398	370
503569	6	6	2	11	7	9
107986435	1	0	1	1	1	0
105379099	1	0	0	1	1	2
1105	1115	1766	767	1011	846	809
102724810	11	15	6	9	11	6
100289230	38	50	28	10	27	20
107986436	2	0	1	1	0	1
100652833	1	0	1	1	1	0
102724855	0	0	0	0	0	0
105379101	0	0	0	1	0	0
100133050	1	3	1	2	1	4
105379100	6	5	2	1	5	2
345757	116	205	90	116	90	89
7903	1218	1752	781	406	403	386
100302288	0	0	0	0	0	0
107986437	22	21	8	6	17	15
107986438	5	5	4	2	0	4
105379102	10	9	2	8	3	0
353189	50	90	41	125	76	76
133482	1	0	0	0	0	0
100861468	0	0	0	0	0	0
285708	0	0	0	0	0	0
105379104	0	0	0	0	0	0
5066	433	561	236	438	377	374
105379105	0	2	0	0	0	0
54826	136	189	92	109	90	58
23262	679	894	439	658	505	526
90355	324	493	217	347	299	256
102467212	0	1	0	0	0	1
83594	304	437	179	244	166	167
105379107	0	1	0	0	0	0
101930276	0	1	0	1	0	0
107986389	4	9	3	6	3	6
105379109	27	46	21	8	7	14
105379111	1	0	1	2	0	0
9366	0	0	0	0	0	0
105379110	0	0	0	0	0	0
107986439	1	0	0	0	0	0
102467213	0	0	0	0	0	1
1946	34	48	12	25	43	44
64839	352	519	247	523	518	544
105379114	3	0	0	1	0	1
107986440	0	2	0	0	0	1
100652853	14	22	7	18	21	16
2241	220	311	168	326	219	193
285638	9	12	17	21	4	9
9867	1063	1613	689	1525	1086	1083
105379117	0	0	0	0	0	0
105379118	1	0	0	0	0	0
4124	1304	2064	949	1529	1271	1199
100289673	0	0	0	0	0	0
105379119	0	0	0	0	0	0
642987	7	9	4	8	4	5
100302159	0	0	0	0	0	0
91137	653	995	412	534	358	333
105379121	0	0	0	0	0	0
85480	0	0	0	0	0	0
134430	699	1021	499	618	637	590
814	21	35	13	53	31	29
134429	72	127	48	205	122	141
100505678	4	9	5	12	11	11
105369177	0	3	1	0	0	1
9315	3	4	6	31	35	38
105379122	0	0	0	0	0	0
100873948	0	0	0	0	0	0
64097	54	112	56	114	117	99
114915	245	393	179	351	239	207
654322	23	34	14	26	9	15
101927023	0	0	0	1	0	0
54508	1	0	0	5	6	8
102467214	1	0	2	0	0	0
102467216	0	1	0	0	0	0
324	667	904	425	699	645	700
6728	411	641	293	382	332	333
7905	1941	2881	1272	2038	1436	1423
105379123	1	1	6	3	2	1
105379126	1	2	0	0	0	1
167227	1420	1980	945	1798	1731	1643
4163	200	338	158	148	202	231
107986366	4	1	2	0	1	1
83942	0	1	2	1	1	2
64848	374	572	249	291	330	288
107986441	0	0	1	0	0	0
105379127	0	0	0	0	0	0
3781	0	3	1	5	9	3
101927078	0	0	0	0	1	1
101927059	0	0	0	0	0	0
55521	36	76	39	50	62	52
5229	375	508	255	401	349	288
153733	77	141	63	128	76	71
105379129	0	2	0	1	0	0
105379130	0	0	0	2	0	0
56929	272	393	202	327	417	370
100302736	294	380	170	229	163	141
353376	28	55	24	24	20	13
101927100	4	12	2	9	8	9
51014	1727	2562	1223	1298	996	916
102467217	0	0	0	0	0	0
1036	1	2	1	0	0	1
9140	472	704	309	504	333	315
1176	462	686	304	724	610	547
107986443	0	1	0	0	0	0
206338	8	20	8	14	4	2
644100	0	0	0	1	0	0
51397	440	556	257	342	320	312
113219464	0	1	0	0	0	0
101927190	6	7	2	3	0	5
57556	24	19	18	54	29	44
101927233	3	4	3	8	1	3
105379132	2	0	1	0	0	0
102467223	0	0	0	0	0	0
105379133	0	0	0	0	0	0
105379136	0	0	0	0	0	0
105379135	0	0	0	0	0	0
105379134	0	0	0	0	0	0
105379137	0	0	0	0	0	0
105379138	0	0	0	0	0	0
105379139	0	0	0	0	0	0
728342	46	96	32	62	41	49
102467224	1	2	1	2	2	1
100505811	1	1	1	1	0	0
101927280	6	4	1	3	1	3
105379141	0	0	0	1	0	0
102467225	0	1	0	0	0	0
285605	176	242	136	235	186	193
100422885	411	589	273	931	981	853
105379143	1	0	1	1	0	0
1657	1226	1851	823	1087	842	828
100847085	0	1	1	0	0	1
25816	95	107	49	62	56	45
102723444	2	2	1	1	1	1
3295	690	1076	535	824	1044	876
107986444	0	1	0	0	0	0
340069	0	0	0	0	1	0
105379144	0	0	0	0	0	0
51334	0	1	1	1	0	0
105379147	0	0	0	0	0	0
102467226	0	0	0	0	0	0
105379150	0	0	0	0	0	0
105379149	0	0	0	0	0	0
94033	0	0	0	0	0	0
105379148	0	0	0	0	0	0
153443	169	278	117	193	159	138
4015	11	19	11	7	5	11
107986445	2	9	1	1	2	1
133923	2	4	1	1	0	0
100505841	2	3	1	0	0	0
9627	3	4	2	0	2	3
153163	2	3	1	1	1	0
107986446	2	1	0	0	1	0
105379151	0	0	0	0	0	0
101927357	0	0	0	0	0	0
101927379	0	0	0	0	0	0
6643	629	896	403	651	534	532
105379154	0	2	1	3	8	4
28966	195	291	138	305	368	308
5480	654	918	385	752	639	665
107986447	8	13	8	4	11	10
105379152	42	63	31	95	70	80
93166	78	135	72	257	140	140
153241	359	522	242	353	315	283
1456	567	860	387	839	590	609
103724389	0	0	0	0	0	0
101927397	0	0	0	0	0	0
107986448	0	0	0	0	0	0
105379155	0	0	0	0	0	0
57507	33	47	27	9	1	4
105379156	0	0	0	0	0	0
105379157	0	0	0	0	0	0
107986391	1	1	0	0	0	0
105379158	0	0	0	0	0	0
101927421	0	0	0	0	0	0
101927460	0	0	0	0	0	0
102546228	0	0	0	0	0	0
101927488	0	0	0	0	0	0
65983	87	130	57	92	99	85
101927514	0	0	0	0	0	0
501	277	418	169	391	455	414
51808	658	1033	443	489	442	425
389320	1	0	1	1	1	0
105379162	0	0	0	0	0	0
102723557	1	2	1	4	5	7
4001	392	595	243	1346	2230	2010
115123	14	37	8	36	44	27
105379163	8	3	2	5	9	3
401207	53	76	51	55	41	33
105379198	4	7	1	1	1	5
84466	8	10	3	9	4	6
105379199	2	1	0	0	0	0
133619	630	865	417	820	925	897
613212	0	0	0	0	0	0
105379164	0	0	0	0	0	0
728586	6	14	4	8	5	9
644873	207	287	125	219	253	241
101929964	6	5	4	6	6	7
6558	1881	2618	1267	1353	1400	1313
2201	38	65	23	7	2	7
105379167	0	0	0	0	0	0
105379168	0	0	0	0	0	0
28965	30	39	12	65	48	56
102723638	12	16	8	19	14	11
51015	712	1041	449	2364	1351	1387
100616175	1	0	0	2	1	0
102723654	15	43	15	41	30	32
107986367	11	15	11	9	7	1
105379169	2	1	2	5	2	0
100616325	0	0	0	0	0	0
103689846	10	18	7	19	20	29
171019	239	348	155	447	459	430
100127206	0	1	1	1	1	0
112267944	0	0	0	0	0	0
337876	2	0	1	5	12	7
105379170	0	0	0	1	1	0
105379171	0	0	0	4	1	0
107986449	3	2	1	13	5	3
105379172	0	0	0	0	0	0
3094	946	1362	557	1405	1616	1448
90624	127	203	75	117	104	105
56990	453	658	295	672	497	537
105379173	68	110	42	86	71	79
51735	549	779	310	598	603	561
96459	1097	1770	862	1309	897	850
728637	0	1	0	0	0	0
23305	1	3	0	0	0	0
101927693	0	0	0	0	0	0
105379174	0	0	0	0	0	0
3562	0	0	0	0	0	0
1437	0	0	0	0	0	0
100861518	21	28	13	27	26	27
8974	309	474	193	459	410	420
102465498	0	0	0	0	1	0
8572	0	0	0	0	0	1
6583	62	67	37	44	41	33
553103	21	28	12	15	12	9
100500865	2	2	1	0	1	1
6584	551	872	373	428	317	335
441108	3	3	0	3	2	3
102723741	4	5	5	6	7	3
3659	144	201	95	128	94	98
3567	1	1	0	0	1	0
10111	798	1130	525	837	780	692
101927761	27	34	18	30	22	25
3596	0	1	0	0	0	0
3565	0	0	0	0	0	0
105379176	0	0	0	0	0	0
11127	226	292	147	217	187	166
645121	5	4	2	4	3	4
23176	510	758	355	668	922	786
134548	0	8	1	4	6	4
134549	16	24	8	17	42	33
2661	62	113	38	67	73	73
27089	898	1202	480	895	1164	1094
116842	4	13	5	3	3	5
27125	2042	3209	1455	2501	2383	2369
54819	145	258	96	138	124	109
3308	1726	2529	1081	1715	2001	1993
105379178	0	2	2	0	0	0
23105	81	130	57	85	49	44
105379181	20	26	12	15	8	9
105379180	1	8	4	3	7	5
100302134	0	0	0	0	0	0
105379179	0	0	0	0	0	0
105664404	0	0	0	0	0	0
105379182	0	0	0	0	0	1
56951	496	605	270	466	493	426
105379183	1	2	2	1	3	2
7416	1548	2268	1047	2403	2895	2803
105379185	1	6	3	2	1	0
101060024	3	0	0	0	0	0
6932	49	67	47	25	58	62
6500	2356	3168	1432	2316	2332	2106
5515	1703	2690	1129	1917	2030	1750
100500905	69	92	36	77	87	71
51265	50	92	54	66	54	44
7320	257	375	169	517	402	379
91368	180	282	127	256	310	266
102546229	0	0	0	0	2	0
107986450	0	0	0	0	0	0
101927934	13	28	5	39	55	61
23338	895	1440	639	1195	1423	1265
107986451	6	16	8	7	9	7
51128	1062	1443	678	910	680	642
10802	443	561	341	605	692	695
819	394	555	263	402	383	358
9879	1170	1909	798	965	931	938
134553	506	707	374	560	470	464
79770	354	521	211	257	296	293
84105	133	209	99	165	156	146
347732	11	14	5	10	9	11
107986452	0	8	1	2	1	2
5307	20	23	17	17	46	47
100996485	126	185	77	155	193	193
101927953	0	0	0	0	0	0
105379188	1	0	1	1	2	0
340073	0	0	0	1	0	3
9555	1545	2307	1114	2080	2666	2454
140947	0	0	0	0	0	0
497189	0	0	0	0	0	0
4762	0	0	0	0	0	0
9547	10	15	5	22	24	35
153328	3	5	3	1	5	4
340074	0	0	0	0	1	0
100847082	0	0	0	0	0	0
107986453	1	0	1	0	0	0
3578	0	0	0	0	0	0
26223	0	0	0	0	0	0
3950	0	0	0	0	0	0
105379189	0	0	1	1	1	0
7045	223	348	141	434	307	330
100126299	0	0	0	0	0	0
9597	8	16	4	4	7	5
4090	852	1257	546	820	700	681
389332	1	2	2	1	3	1
57113	0	0	1	0	0	0
106478968	0	0	0	0	1	0
105379191	0	1	0	0	1	0
6695	41	74	44	94	87	114
105379192	0	0	0	0	0	0
26249	3	5	3	0	0	0
100126343	0	0	0	0	0	0
10949	1375	2083	921	1679	1408	1331
107986369	0	0	0	0	0	0
4888	0	0	0	0	0	0
107986368	0	0	0	1	0	0
101928005	0	0	0	0	0	0
9499	1	0	0	0	0	0
27039	41	43	26	60	33	29
51306	510	732	369	786	496	484
100130172	15	21	7	25	21	12
7478	1	0	0	0	0	0
8382	2	0	0	2	1	1
10902	570	959	413	556	760	726
10112	102	158	77	504	1044	968
8697	359	585	274	505	613	562
2676	1	2	1	1	10	11
995	25	33	10	113	199	197
100128966	0	0	0	1	2	1
51307	412	633	262	657	706	646
51780	1204	1915	803	1461	1769	1603
51308	12	22	6	8	23	30
1958	137	218	125	77	117	113
2107	2337	3437	1458	2194	2202	2076
3313	3569	5608	2529	3625	4736	4373
109617013	4	6	7	1	2	6
26785	4	5	4	0	4	4
105379193	109	184	71	116	132	129
105379194	10	19	8	16	22	15
1495	3020	4879	2125	4651	5138	4741
26045	18	43	26	19	25	27
64374	220	360	154	283	332	338
105379195	6	8	5	7	11	7
9782	3292	5019	2218	4168	3511	3280
724102	18	37	8	15	29	21
109616975	67	78	53	73	28	31
26821	388	409	203	239	180	179
51247	833	1292	577	1130	711	705
9963	10	15	15	11	12	8
51237	1	5	2	6	15	6
389333	41	72	26	65	83	88
202051	27	57	31	34	69	60
202052	57	85	45	45	79	81
641700	0	1	0	0	0	0
111064649	0	0	1	0	0	0
340061	5	15	9	6	13	18
7322	629	917	413	928	1001	878
51523	1677	2556	1166	2582	2423	2276
111082989	12	31	11	21	32	22
84249	12	23	7	3	10	7
101929696	0	3	0	0	2	1
9542	4	4	2	6	4	1
100505636	21	32	8	19	16	8
5813	409	518	245	531	471	467
492311	64	90	45	112	62	71
101929719	2	1	2	3	2	3
84418	93	125	41	114	134	110
5201	164	241	110	214	275	258
1839	11	21	7	9	18	16
83697	3	8	8	6	3	5
404734	645	1006	479	776	1091	1032
54882	706	1096	511	816	1172	1108
8637	7	11	7	13	20	23
10011	181	327	112	225	264	256
10307	124	187	84	36	38	35
102465499	2	2	0	0	0	1
113829	245	406	189	344	427	464
112267855	2	0	0	0	0	0
55374	188	304	118	151	176	170
929	2	5	0	3	3	2
4695	307	473	194	296	317	281
3550	899	1624	657	954	966	921
